customer_id,age,gender,region,employment_type,annual_income,account_tenure_years,avg_monthly_balance,monthly_salary_credit,monthly_spend,credit_card,credit_utilization_pct,overdraft_usage,overdraft_frequency,missed_payments,digital_logins_per_month,branch_visits_per_year,customer_support_calls,complaints_raised,satisfaction_score,churn_risk
CUST_0817,19,Female,Semi-Urban,Salaried,1338118,1,185788,42153,31815,Yes,39.51469197569824,Yes,2,1,15,4,3,No,2,Medium
CUST_0818,30,Female,Urban,Self-Employed,484174,3,53041,107302,87210,Yes,50.87320312720289,No,2,1,12,5,2,No,8,Low
CUST_0819,60,Male,Urban,Salaried,711261,4,164157,80660,39143,No,35.31047771861075,Yes,0,0,21,4,4,No,3,Medium
CUST_0820,60,Male,Urban,Self-Employed,790862,16,92472,15721,83221,No,3.3653840439750127,Yes,1,1,16,2,3,No,9,Low
CUST_0821,28,Male,Urban,Student,247588,7,110842,89059,49159,No,23.735865262414155,No,1,1,10,4,0,No,4,Medium
CUST_0822,64,Female,Rural,Salaried,529350,7,131820,66469,60049,Yes,81.36346152219394,No,3,1,28,5,2,Yes,6,High
CUST_0823,40,Female,Urban,Salaried,1216336,21,59054,56335,42625,Yes,80.85002509326152,No,1,0,18,0,1,No,1,High
CUST_0824,33,Female,Rural,Self-Employed,1116074,11,136829,77348,29600,Yes,22.834020769885047,No,1,3,17,5,3,No,10,High
CUST_0825,48,Female,Semi-Urban,Salaried,1177973,20,242426,84239,11380,Yes,61.81891967998555,No,2,1,21,4,1,Yes,10,Low
CUST_0826,28,Other,Urban,Self-Employed,643818,7,57752,91227,28616,No,15.535680380745656,Yes,0,0,13,5,1,No,3,Medium
CUST_0827,33,Female,Semi-Urban,Salaried,687006,18,213744,105347,46902,No,80.1079070498738,Yes,2,0,16,2,1,No,4,High
CUST_0828,25,Male,Semi-Urban,Salaried,224177,2,239847,82244,60296,Yes,51.13089619735591,No,1,0,21,5,0,Yes,5,Low
CUST_0829,21,Female,Semi-Urban,Student,1176177,17,54707,28730,80259,Yes,68.74103746541334,Yes,1,1,19,4,0,Yes,1,Medium
CUST_0830,57,Male,Urban,Self-Employed,1233828,20,3595,55790,43856,No,2.1226663204365295,No,2,1,21,1,2,No,4,Medium
CUST_0831,21,Female,Urban,Self-Employed,1229372,18,144156,158291,32950,No,61.940927548122204,No,1,1,20,4,3,No,5,Low
CUST_0832,42,Male,Rural,Salaried,1411431,18,76207,91734,18932,No,44.808148407887415,No,1,0,15,4,1,No,4,Medium
CUST_0833,20,Female,Rural,Self-Employed,997738,14,269488,141078,67001,Yes,66.29822676977106,Yes,0,1,25,10,3,Yes,10,Low
CUST_0834,49,Female,Rural,Salaried,1394908,5,122784,111863,89579,Yes,67.87169495244623,No,0,0,21,5,3,Yes,10,Low
CUST_0835,20,Female,Urban,Self-Employed,779833,15,55824,77254,86658,No,46.64461723686873,No,1,0,19,3,1,Yes,7,Low
CUST_0836,44,Female,Semi-Urban,Self-Employed,231546,7,28227,79042,72748,No,29.979259022602132,Yes,3,0,17,3,3,No,8,High
CUST_0837,46,Male,Urban,Salaried,1151253,15,207192,68902,70963,Yes,64.49240455448736,No,0,0,13,2,1,No,8,Low
CUST_0838,49,Male,Urban,Salaried,218638,17,74305,17865,97440,No,43.496137514871805,No,2,1,13,6,2,No,3,Medium
CUST_0839,36,Male,Urban,Salaried,909570,19,123506,70541,63302,No,23.180376161808937,No,2,0,16,3,3,No,5,Low
CUST_0840,38,Male,Semi-Urban,Self-Employed,1184363,15,196464,106320,71153,Yes,21.996194213557857,No,3,0,19,2,1,No,10,High
CUST_0841,22,Female,Urban,Salaried,963490,10,81259,52010,46980,Yes,8.070889592190461,Yes,2,2,11,1,6,No,8,High
CUST_0842,35,Male,Urban,Self-Employed,1647385,6,116325,82358,20948,Yes,32.24272101092342,No,1,0,16,4,5,Yes,7,Low
CUST_0843,45,Other,Rural,Salaried,161924,16,118674,95547,37903,Yes,72.56730115185945,No,0,0,15,6,2,Yes,9,High
CUST_0844,59,Female,Urban,Self-Employed,820998,16,174665,42709,54771,No,49.44574499263586,Yes,1,1,18,5,1,No,10,Low
CUST_0845,39,Female,Urban,Self-Employed,856109,11,167259,56460,56519,Yes,31.755807351923984,No,2,1,21,5,1,Yes,7,Low
CUST_0846,38,Male,Urban,Salaried,379564,12,102390,39462,103157,No,65.12139845450199,Yes,0,0,16,5,1,No,2,Medium
CUST_0847,23,Female,Rural,Salaried,446193,9,125091,45335,57031,No,24.18808445691528,No,4,0,20,1,0,No,4,High
CUST_0848,18,Female,Semi-Urban,Salaried,554204,6,90257,31371,84471,Yes,47.383756858319465,Yes,2,0,17,4,2,No,8,Low
CUST_0849,22,Female,Urban,Self-Employed,465123,13,1791,42986,44123,Yes,40.50924068186212,No,2,0,17,3,1,No,9,Low
CUST_0850,58,Female,Rural,Self-Employed,812201,22,140608,112583,47208,No,64.47826563970881,No,3,0,17,6,1,No,7,High
CUST_0851,29,Female,Rural,Salaried,638962,0,271375,42535,21774,No,5.569290727012479,No,1,1,17,2,3,Yes,5,Low
CUST_0852,43,Male,Urban,Self-Employed,961267,16,49302,73793,36441,No,23.745056354633604,No,3,1,8,4,1,No,1,High
CUST_0853,63,Female,Semi-Urban,Salaried,1077300,3,58157,54913,68174,Yes,4.043858522636661,No,0,4,19,5,4,No,9,High
CUST_0854,51,Male,Semi-Urban,Salaried,1053622,20,50341,105365,55189,Yes,38.51008195476825,No,5,0,13,7,2,No,6,High
CUST_0855,31,Male,Semi-Urban,Student,706455,4,177967,109334,78573,No,75.28568759081077,No,1,0,18,3,1,No,2,High
CUST_0856,43,Male,Urban,Salaried,949566,19,155878,95922,59531,No,32.36381975866182,No,2,1,20,6,0,No,10,Low
CUST_0857,62,Male,Rural,Salaried,1212295,23,107316,79184,46188,Yes,32.23290154510873,No,0,1,18,3,2,Yes,10,Low
CUST_0858,44,Male,Semi-Urban,Salaried,1005947,22,46558,63068,108707,No,66.79311060460341,No,0,0,18,4,0,No,2,Medium
CUST_0859,26,Male,Urban,Salaried,1500642,24,127390,34243,52652,Yes,71.71373896138249,No,1,2,18,5,2,Yes,10,High
CUST_0860,43,Other,Urban,Salaried,1193762,6,0,128305,84075,No,42.785723318280255,No,0,0,19,4,1,No,1,Medium
CUST_0861,64,Female,Urban,Salaried,1451442,9,131474,47209,44969,No,62.1178713512473,Yes,1,0,18,3,0,No,4,Medium
CUST_0862,39,Other,Urban,Self-Employed,150000,16,189721,89909,72739,Yes,18.07613647805134,No,2,0,18,3,1,Yes,10,Low
CUST_0863,64,Male,Semi-Urban,Salaried,883836,6,19904,101786,78200,No,79.44935834813535,Yes,0,0,20,5,1,No,2,High
CUST_0864,47,Male,Urban,Salaried,736623,0,0,53341,60212,Yes,98.71765734842629,No,1,0,29,7,2,No,10,High
CUST_0865,60,Female,Urban,Salaried,806257,6,246355,101140,5000,Yes,58.03039477971812,Yes,2,1,18,3,2,No,9,Low
CUST_0866,34,Male,Semi-Urban,Salaried,568264,23,71059,92926,55456,Yes,0.0,No,1,0,25,6,0,No,2,Medium
CUST_0867,43,Male,Urban,Self-Employed,988669,10,210875,121838,85761,Yes,31.044243440055393,No,4,3,13,3,1,Yes,9,High
CUST_0868,53,Female,Rural,Student,217075,8,107680,55919,68187,Yes,60.32063304173303,No,3,1,20,7,4,No,1,High
CUST_0869,18,Male,Urban,Salaried,991202,11,107043,31424,66145,No,34.46292507084093,No,3,1,23,3,1,Yes,7,High
CUST_0870,25,Female,Urban,Self-Employed,579901,2,155073,54835,11943,No,76.80496385625244,No,0,0,27,5,0,No,6,High
CUST_0871,52,Female,Urban,Salaried,674864,3,49280,76265,36988,Yes,59.70393161089663,No,1,0,20,13,2,No,6,Low
CUST_0872,32,Male,Urban,Salaried,1003475,3,130599,71746,65283,No,27.338112480855084,No,1,0,10,3,3,No,2,Medium
CUST_0873,64,Male,Urban,Salaried,877572,24,89480,58196,65259,No,45.80662026928132,No,3,1,11,8,5,Yes,1,High
CUST_0874,39,Female,Semi-Urban,Salaried,1218872,12,14360,12724,85366,No,22.65416948402275,No,3,1,19,5,3,No,10,High
CUST_0875,31,Male,Rural,Salaried,510673,22,146998,84114,51378,No,40.435378039688956,No,2,0,23,3,2,Yes,8,Low
CUST_0876,43,Male,Urban,Self-Employed,821753,18,98935,129170,65145,Yes,31.135168989186205,Yes,6,3,21,7,4,No,8,High
CUST_0877,45,Other,Semi-Urban,Salaried,1161070,9,107438,83927,55409,Yes,74.36904500582595,No,1,0,16,4,0,No,2,High
CUST_0878,40,Male,Semi-Urban,Student,976419,4,23187,88274,30326,No,97.90030142077487,No,0,0,16,5,0,No,4,High
CUST_0879,31,Female,Rural,Salaried,998957,6,247312,87173,5000,Yes,9.220291669106203,No,0,0,19,7,0,No,4,Medium
CUST_0880,41,Other,Urban,Salaried,1237815,23,190137,81911,65775,Yes,0.0,No,0,0,22,6,1,No,2,Medium
CUST_0881,19,Male,Urban,Self-Employed,707815,15,197132,97949,59348,Yes,38.87068945371536,No,2,1,21,4,0,No,9,Low
CUST_0882,62,Male,Urban,Salaried,634109,0,95564,81861,39545,Yes,7.039607529282939,No,4,0,21,3,4,No,4,High
CUST_0883,43,Male,Semi-Urban,Salaried,1051566,11,0,60619,14520,Yes,46.155290091772926,Yes,1,0,13,6,2,Yes,4,Medium
CUST_0884,31,Male,Rural,Self-Employed,797698,1,276233,46120,70743,Yes,63.72340284514817,No,0,0,17,4,4,No,4,Medium
CUST_0885,24,Male,Urban,Student,1242771,6,115112,62530,48351,Yes,82.35354743167062,Yes,2,1,21,2,4,No,5,High
CUST_0886,20,Female,Urban,Self-Employed,979420,10,60096,79423,68921,No,50.034863967882025,No,0,0,18,2,0,No,10,Low
CUST_0887,64,Male,Rural,Self-Employed,631827,12,153344,60517,101601,No,40.17111937876052,No,0,0,22,5,1,No,8,Low
CUST_0888,40,Female,Rural,Self-Employed,968434,1,213369,79430,5000,Yes,0.0,Yes,1,2,18,1,1,No,4,High
CUST_0889,63,Other,Rural,Student,534055,6,118155,83174,37509,Yes,45.65462872964496,No,1,0,12,5,3,No,3,Medium
CUST_0890,60,Female,Semi-Urban,Salaried,1181424,14,222286,94995,49765,Yes,46.78218151373654,No,1,0,22,4,1,No,1,Medium
CUST_0891,64,Female,Urban,Salaried,360996,24,206639,108483,91370,Yes,60.97392035531863,Yes,1,3,20,1,3,No,2,High
CUST_0892,62,Male,Semi-Urban,Salaried,1277722,10,33889,72340,14089,Yes,27.287797461772723,No,3,0,26,4,2,No,4,High
CUST_0893,35,Female,Semi-Urban,Salaried,962306,1,66096,30766,103396,Yes,34.123684994103506,Yes,1,1,19,1,2,No,9,Low
CUST_0894,55,Female,Urban,Self-Employed,792403,6,196602,59646,58396,No,8.049943617395392,No,1,1,19,2,1,No,1,Medium
CUST_0895,52,Male,Semi-Urban,Self-Employed,1117166,3,0,71321,52599,Yes,0.0,No,2,0,19,4,0,No,6,Low
CUST_0896,32,Male,Semi-Urban,Salaried,1028964,10,108043,14926,50048,Yes,17.28757273008042,No,1,0,19,3,1,Yes,6,Low
CUST_0897,42,Female,Urban,Salaried,1315633,1,5533,111659,44093,Yes,5.741854643674586,No,1,0,25,5,1,No,10,Low
CUST_0898,54,Male,Semi-Urban,Self-Employed,1312371,15,81875,74271,81202,No,53.41780738551528,No,1,0,10,2,1,No,3,Medium
CUST_0899,45,Male,Semi-Urban,Salaried,973301,6,96094,81440,28286,No,32.04664858332857,Yes,0,1,14,3,7,No,10,Low
CUST_0900,27,Male,Rural,Self-Employed,544880,12,91340,110965,63635,No,31.54407174813027,No,2,0,17,3,2,No,9,Low
CUST_0901,56,Male,Urban,Salaried,660471,4,75819,51095,45395,No,20.389673845619697,No,0,0,25,4,3,Yes,10,Low
CUST_0902,34,Female,Urban,Salaried,824923,16,32228,87221,35946,Yes,0.0,Yes,2,0,14,2,4,Yes,3,Medium
CUST_0903,56,Female,Semi-Urban,Salaried,1228602,20,303352,66704,119649,Yes,82.70776871868875,No,1,1,14,3,2,No,1,High
CUST_0904,39,Female,Urban,Salaried,690264,11,269396,64477,65476,No,19.99323693058029,Yes,2,0,28,2,1,No,2,Medium
CUST_0905,43,Male,Semi-Urban,Self-Employed,719470,18,27034,46834,70331,Yes,34.689498253752326,No,0,2,14,4,0,No,4,High
CUST_0906,61,Male,Semi-Urban,Student,1496922,6,246569,119968,83444,No,8.627695867767237,No,2,1,19,2,2,No,4,Medium
CUST_0907,42,Female,Urban,Self-Employed,813495,5,88042,58734,19466,No,69.29825858601585,No,3,1,25,4,2,No,2,High
CUST_0908,34,Male,Semi-Urban,Salaried,627843,7,130334,90983,98807,No,48.58572342593311,No,2,1,17,9,2,No,10,Low
CUST_0909,30,Male,Semi-Urban,Salaried,1121826,12,114938,13749,5000,Yes,24.340867868353286,No,0,0,20,9,6,No,6,Low
CUST_0910,37,Female,Urban,Self-Employed,830353,4,67220,105399,35780,No,35.1942597163994,Yes,1,0,17,1,1,No,6,Low
CUST_0911,42,Male,Rural,Self-Employed,363640,1,198708,101566,43524,Yes,86.95449805312175,No,0,0,14,1,4,No,3,High
CUST_0912,21,Female,Rural,Salaried,1214319,8,130070,72923,69543,Yes,43.17576420296804,No,2,1,20,1,2,No,1,Medium
CUST_0913,27,Male,Semi-Urban,Salaried,588536,10,81875,63191,60467,Yes,40.45666155960235,No,3,0,22,5,0,No,10,High
CUST_0914,20,Male,Semi-Urban,Self-Employed,865254,23,15632,82000,50829,No,21.46546284651837,No,1,0,22,6,4,No,9,Low
CUST_0915,58,Male,Urban,Salaried,826151,5,48512,138663,54700,Yes,0.0,Yes,1,0,18,5,2,No,4,Medium
CUST_0916,62,Other,Rural,Salaried,930535,6,0,17102,30549,Yes,40.99903316051639,No,1,1,20,2,2,No,9,Low
CUST_0917,35,Female,Semi-Urban,Salaried,150000,24,120977,93460,17569,Yes,53.13712780811544,Yes,4,1,19,5,3,Yes,5,High
CUST_0918,64,Female,Semi-Urban,Salaried,732715,6,24266,42651,73162,No,72.48961160819174,Yes,1,1,19,4,1,No,7,High
CUST_0919,53,Female,Rural,Self-Employed,1243692,18,98755,69402,72342,No,0.0,No,1,0,16,5,0,No,3,Medium
CUST_0920,64,Male,Urban,Student,1292905,5,229608,62563,94612,No,16.872591824424276,Yes,0,2,22,2,0,Yes,3,High
CUST_0921,39,Female,Rural,Salaried,503048,10,215943,57150,35249,Yes,30.48147273608874,Yes,1,4,29,2,4,No,8,High
CUST_0922,51,Male,Urban,Salaried,1172209,10,117417,69686,72320,Yes,44.91297878566996,No,1,0,21,1,3,No,1,Medium
CUST_0923,64,Female,Urban,Salaried,583499,6,113033,35974,47907,No,41.37415771178944,Yes,2,0,18,7,1,No,8,Low
CUST_0924,25,Male,Urban,Salaried,718913,1,270389,100875,84761,Yes,41.95778285781826,Yes,0,0,15,3,0,Yes,8,Low
CUST_0925,57,Female,Rural,Salaried,737305,18,161660,16175,80549,No,55.20240146424861,Yes,1,2,18,1,0,No,3,High
CUST_0926,61,Male,Rural,Self-Employed,888081,3,93775,86192,60280,No,22.417672230522268,Yes,1,1,18,6,1,Yes,1,Medium
CUST_0927,36,Male,Semi-Urban,Salaried,1200478,5,5918,60203,46511,Yes,68.35353605584237,No,0,1,16,4,0,No,9,Low
CUST_0928,59,Female,Semi-Urban,Salaried,942604,16,151509,34872,79023,Yes,55.83631104248702,No,1,0,21,6,2,Yes,4,Medium
CUST_0929,58,Male,Semi-Urban,Salaried,805853,24,186345,76071,71172,No,37.004193396798016,No,2,0,21,1,1,No,7,Low
CUST_0930,54,Male,Rural,Salaried,1188558,4,69467,23291,37888,Yes,85.02269979722288,No,2,1,21,5,3,Yes,9,High
CUST_0931,23,Male,Urban,Salaried,569068,6,143296,71191,21805,Yes,83.91040088929418,Yes,2,1,13,4,3,No,3,High
CUST_0932,43,Male,Urban,Salaried,822973,8,90914,27313,47786,No,68.32238387984522,Yes,1,0,24,2,0,No,5,Low
CUST_0933,51,Female,Urban,Student,1198523,24,105277,83838,92885,Yes,0.0,Yes,3,0,22,3,3,Yes,10,High
CUST_0934,62,Female,Semi-Urban,Salaried,1035257,0,0,42269,83662,No,84.4736273179494,No,3,0,18,5,2,No,3,High
CUST_0935,23,Female,Semi-Urban,Salaried,686793,0,102257,56470,27191,Yes,64.86896306179835,No,1,1,19,3,2,No,5,Low
CUST_0936,54,Female,Urban,Self-Employed,320465,18,197549,78818,25806,No,95.16021594282341,No,0,3,17,4,2,No,2,High
CUST_0937,50,Male,Urban,Student,958800,5,69487,46823,86867,Yes,75.93661479333846,No,1,1,17,3,5,No,4,High
CUST_0938,39,Female,Rural,Salaried,297463,17,124202,68261,26609,Yes,84.45856693743214,Yes,0,0,14,10,4,No,2,High
CUST_0939,38,Male,Urban,Self-Employed,775624,9,59523,24585,67732,No,66.96637125450948,No,1,0,21,2,2,No,3,Medium
CUST_0940,23,Male,Semi-Urban,Salaried,1262631,10,148835,88926,39598,No,78.71732996613781,No,0,1,25,2,5,No,5,High
CUST_0941,23,Female,Rural,Salaried,1058865,0,102678,122947,95426,Yes,94.85309351836099,No,2,0,15,6,1,Yes,9,High
CUST_0942,21,Male,Urban,Salaried,150000,0,44860,153766,35739,Yes,50.413868459455145,No,1,0,14,3,1,No,3,Medium
CUST_0943,47,Female,Urban,Self-Employed,920158,12,226604,72735,83584,No,5.694236398046755,No,2,0,24,3,2,No,10,Low
CUST_0944,28,Male,Semi-Urban,Self-Employed,738290,4,194314,93646,59621,Yes,37.31347749962145,No,2,0,17,6,2,No,6,Low
CUST_0945,47,Female,Rural,Salaried,404198,19,71607,16581,61304,No,54.74863998458592,No,0,1,23,0,0,No,4,Medium
CUST_0946,48,Female,Semi-Urban,Salaried,967257,0,159823,115082,5742,No,46.872189609288945,No,1,2,24,5,2,No,4,High
CUST_0947,41,Female,Rural,Self-Employed,677891,19,162992,93286,5000,No,13.835950846014338,No,2,0,18,1,1,Yes,10,Low
CUST_0948,26,Female,Urban,Salaried,680063,2,171384,55481,49485,Yes,4.223309370125527,Yes,0,1,14,9,2,Yes,10,Low
CUST_0949,20,Female,Semi-Urban,Salaried,893415,17,0,107115,61172,Yes,26.47093328412927,No,1,0,17,3,0,No,5,Low
CUST_0950,48,Male,Semi-Urban,Self-Employed,630940,8,200528,62365,26870,No,65.19348889960378,No,2,1,18,6,3,No,7,Low
CUST_0951,57,Female,Rural,Self-Employed,883507,13,74424,56259,27782,Yes,84.50849427057423,Yes,1,2,17,0,3,No,4,High
CUST_0952,54,Male,Urban,Self-Employed,642336,16,91373,84260,69036,Yes,67.91419034444253,No,1,1,17,3,2,Yes,8,Low
CUST_0953,53,Female,Rural,Self-Employed,661538,22,331030,38099,69071,Yes,71.43568217785341,Yes,0,0,23,5,0,No,9,High
CUST_0954,41,Female,Semi-Urban,Salaried,1197525,13,144149,100648,51556,Yes,42.97961067091106,No,0,2,19,3,1,No,9,High
CUST_0955,48,Female,Urban,Self-Employed,1233135,3,89094,38320,74505,Yes,1.447938557350902,No,0,0,21,5,3,Yes,9,Low
CUST_0956,23,Male,Urban,Self-Employed,251971,4,0,38498,25644,Yes,33.619485477932365,No,3,0,12,5,1,Yes,2,High
CUST_0957,19,Male,Rural,Salaried,1111475,20,231181,42709,46101,No,38.53088970319053,Yes,1,0,11,6,4,No,3,Medium
CUST_0958,37,Female,Urban,Salaried,1339506,16,12383,92785,96196,Yes,32.57368782910794,No,2,2,10,6,1,No,5,High
CUST_0959,45,Male,Urban,Salaried,1395081,21,39724,51496,56708,Yes,46.367371634365654,No,0,1,20,5,1,No,1,Medium
CUST_0960,28,Male,Urban,Salaried,1032132,24,93491,29560,58157,Yes,56.03549399732376,No,3,0,16,2,2,No,4,High
CUST_0961,21,Male,Rural,Self-Employed,479910,1,233312,51829,112648,No,66.32537970608743,No,0,0,17,4,2,Yes,5,Low
CUST_0962,32,Female,Semi-Urban,Self-Employed,1070493,22,181859,69038,20016,Yes,38.047003390841645,No,1,2,24,2,2,No,9,High
CUST_0963,23,Female,Semi-Urban,Salaried,545761,21,107372,34570,74910,No,0.0,No,0,0,23,5,3,No,8,Low
CUST_0964,47,Male,Urban,Salaried,729962,4,144663,35449,96599,No,32.92805701772163,Yes,2,0,22,3,3,No,1,Medium
CUST_0965,55,Male,Semi-Urban,Student,984078,3,71969,133338,46878,Yes,46.092759924799594,Yes,0,1,18,3,2,No,3,Medium
CUST_0966,19,Male,Semi-Urban,Salaried,568334,3,131172,44183,76490,Yes,75.5701980533352,No,1,1,23,3,2,No,3,High
CUST_0967,32,Female,Rural,Salaried,448759,5,125866,60308,30449,Yes,30.804803945397367,Yes,5,0,17,7,1,No,6,High
CUST_0968,28,Female,Rural,Salaried,1013020,19,197501,58982,37831,No,57.81359070998505,No,0,1,16,7,1,Yes,4,Medium
CUST_0969,25,Male,Urban,Salaried,1503528,20,197374,57359,64624,No,52.252197490885806,Yes,1,1,14,4,1,No,4,Medium
CUST_0970,43,Male,Semi-Urban,Salaried,1285132,12,159518,88640,74964,No,46.09751332808471,No,1,0,18,1,0,No,1,Medium
CUST_0971,62,Male,Urban,Salaried,1097515,21,91012,98444,83023,Yes,68.2633329831148,No,1,1,13,5,2,No,10,Low
CUST_0972,61,Female,Semi-Urban,Salaried,1192714,4,179345,60821,94240,No,28.47897008118548,No,2,0,31,6,3,No,4,Medium
CUST_0973,22,Female,Urban,Salaried,1073201,22,112642,32905,53313,Yes,30.62033875891209,No,2,1,15,2,3,No,1,Medium
CUST_0974,23,Male,Urban,Salaried,1007465,24,33446,108233,84840,Yes,44.702479422644295,Yes,1,0,22,3,4,Yes,5,Low
CUST_0975,43,Male,Urban,Salaried,1164516,22,87736,67139,46442,No,28.996337372657507,No,2,1,20,4,4,No,3,Medium
CUST_0976,21,Male,Semi-Urban,Self-Employed,371072,6,126762,121909,77552,No,57.700307276364995,No,1,2,29,0,1,No,10,High
CUST_0977,36,Other,Urban,Self-Employed,919819,19,192817,2632,60187,Yes,27.17019239084668,No,4,0,21,2,6,No,5,High
CUST_0978,37,Male,Semi-Urban,Salaried,821668,0,105317,75862,66141,Yes,50.657605193628356,No,2,0,18,4,3,No,3,Medium
CUST_0979,50,Female,Urban,Salaried,877615,13,23264,127558,65587,Yes,42.495680780331085,No,0,0,17,5,1,No,5,Low
CUST_0980,37,Female,Urban,Self-Employed,688519,23,124539,59402,14882,Yes,50.37314911941764,No,3,2,18,2,2,Yes,4,High
CUST_0981,29,Male,Semi-Urban,Salaried,1032170,3,129076,63235,26896,Yes,33.50646512342402,No,3,2,14,2,4,Yes,9,High
CUST_0982,64,Male,Urban,Salaried,563725,16,134867,78865,57563,No,36.52279263682932,No,1,1,13,3,2,No,6,Low
CUST_0983,18,Male,Urban,Self-Employed,663150,20,193589,53236,12818,No,47.40023169992625,No,1,0,15,2,2,No,10,Low
CUST_0984,43,Female,Semi-Urban,Self-Employed,621142,13,201513,60637,75780,No,50.05186265403282,No,1,0,14,4,1,No,2,Medium
CUST_0985,31,Female,Urban,Self-Employed,1152381,15,72463,59865,76788,No,44.894952115221095,No,0,1,22,3,0,No,1,Medium
CUST_0986,55,Female,Urban,Salaried,845896,13,70708,51177,63179,Yes,87.6340589128271,Yes,0,0,16,2,1,No,1,High
CUST_0987,54,Female,Urban,Self-Employed,688708,15,36784,106865,26971,No,20.231577031467893,No,2,1,23,4,1,No,1,Medium
CUST_0988,28,Male,Rural,Salaried,719299,23,175905,83832,89503,No,43.39490512618216,No,3,0,26,3,5,Yes,9,High
CUST_0989,53,Other,Semi-Urban,Self-Employed,851358,19,235905,77518,105930,Yes,5.659274447075383,No,0,0,16,3,1,No,5,Low
CUST_0990,30,Female,Semi-Urban,Salaried,1417761,7,94793,94257,58676,No,54.30203696668465,No,2,0,24,4,2,No,4,Medium
CUST_0991,60,Male,Semi-Urban,Salaried,417217,23,100685,62069,67763,Yes,17.118836590579647,No,0,0,17,3,1,No,10,Low
CUST_0992,20,Other,Urban,Self-Employed,1086428,2,237342,46773,60043,No,38.042243603085595,No,0,0,25,5,4,No,5,Low
CUST_0993,50,Female,Urban,Salaried,1015151,24,160444,51921,68259,No,35.698391866716854,No,1,0,15,2,2,No,9,Low
CUST_0994,23,Female,Semi-Urban,Salaried,540962,18,154898,70053,52011,Yes,52.022278165029284,No,3,0,14,6,1,Yes,3,High
CUST_0995,27,Female,Urban,Student,1363405,0,24726,38223,54135,No,31.1802270613705,Yes,0,0,14,3,1,No,3,Medium
CUST_0996,22,Female,Urban,Salaried,1038748,1,174298,54992,77642,Yes,30.117357557650443,Yes,1,0,12,4,1,No,2,Medium
CUST_0997,40,Female,Urban,Salaried,672293,14,45669,54516,113640,No,80.89641160214745,Yes,1,0,20,2,4,No,8,High
CUST_0998,27,Male,Urban,Salaried,199205,21,29278,133736,19998,Yes,52.11416976186316,No,4,0,10,1,3,No,7,High
CUST_0999,61,Male,Rural,Self-Employed,930201,9,92258,0,52404,Yes,30.9737286994433,No,0,0,20,5,0,No,2,Medium
CUST_1000,19,Female,Urban,Self-Employed,834339,17,73136,64611,25488,Yes,38.729158204719226,Yes,0,1,17,1,0,No,4,Medium
CUST_1001,30,Male,Semi-Urban,Salaried,489250,21,102272,121770,94800,No,86.13387380676862,No,0,2,19,0,0,Yes,7,High
CUST_1002,57,Male,Urban,Self-Employed,484734,13,4721,73655,40306,Yes,39.12087804372258,No,1,1,18,3,1,No,1,Medium
CUST_1003,19,Male,Rural,Salaried,1153978,16,196705,92602,18919,No,27.76808442119031,Yes,2,0,15,4,1,No,1,Medium
CUST_1004,37,Male,Urban,Self-Employed,165506,12,210214,72994,70954,Yes,27.875096246840183,No,1,0,16,6,3,No,8,Low
CUST_1005,18,Female,Urban,Salaried,959998,0,0,49979,98607,No,31.271837975260567,No,1,0,23,4,3,No,6,Low
CUST_1006,54,Female,Semi-Urban,Salaried,784397,4,198276,2742,71589,No,30.13755693933194,No,2,0,18,1,2,No,2,Medium
CUST_1007,26,Male,Semi-Urban,Student,1024004,12,55157,76163,60119,Yes,13.008803791268924,No,1,0,17,3,4,No,10,Low
CUST_1008,34,Male,Urban,Salaried,746993,24,188558,46731,65228,Yes,16.894997576325547,No,0,2,13,1,1,No,10,High
CUST_1009,26,Male,Urban,Salaried,952646,13,114524,45989,90371,No,24.26699064096575,No,1,0,22,5,2,No,1,Medium
CUST_1010,28,Female,Urban,Salaried,590028,23,122302,55030,33145,No,59.78927546132744,No,1,0,22,4,0,No,3,Medium
CUST_1011,32,Female,Urban,Student,832778,2,105192,122345,52203,No,35.46906781817816,No,1,0,25,3,1,Yes,4,Medium
CUST_1012,41,Male,Urban,Salaried,1021179,14,216970,142145,43682,Yes,39.820957772648995,No,2,1,22,5,1,No,5,Low
CUST_1013,55,Female,Urban,Salaried,902805,18,20832,76516,25803,Yes,76.75220063137243,No,1,0,19,5,2,Yes,10,High
CUST_1014,52,Female,Urban,Salaried,983107,16,168627,56056,46790,No,77.37517874846046,No,1,2,23,3,2,No,3,High
CUST_1015,47,Female,Urban,Salaried,525227,2,208106,34683,82693,Yes,37.946876421556624,Yes,0,0,26,4,3,No,5,Low
CUST_1016,48,Female,Semi-Urban,Salaried,643263,15,177307,84056,69165,Yes,29.228412232914778,No,2,0,19,6,2,No,7,Low
CUST_1017,22,Male,Rural,Self-Employed,649331,13,305975,123487,71107,Yes,23.389242158161554,No,0,0,12,3,1,No,9,Low
CUST_1018,61,Female,Semi-Urban,Student,753228,11,77684,62579,58661,No,62.31939424270594,No,3,0,22,2,2,No,5,High
CUST_1019,31,Male,Urban,Salaried,1325504,11,196584,0,68083,No,39.8823191619428,Yes,1,0,12,1,2,Yes,4,Medium
CUST_1020,28,Female,Urban,Salaried,726037,10,111512,90101,34985,Yes,35.33762774193025,Yes,1,1,23,7,2,Yes,10,Low
